排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
108,决胜高中三年关键期（教育名师张雪峰，手把手教你如何陪孩子走过高中三年）,"['张雪峰 ', '，磨铁文化 出品']",None,http://img3m8.ddimg.cn/93/5/29340228-1_w_10.jpg,2021年12月 ,北京联合出版有限公司,49.00,58.00,8.45,亲子/家教,亲子关系,16开,胶版纸,平装-胶订,否,9787559656995,"◆教育名师张雪峰全新力作！手把手教你如何决胜高中三年关键期！
500 院校特邀主讲师，10 年高考报考指导经验，教育名师张雪峰，汇集千万高中生家长的教育难题，手把手教你如何陪孩子走过高中三年。学习焦虑、游戏成瘾、厌学、叛逆、选文理科、沟通错误，逐一击破！
◆作为高中家长，你是否有这些焦虑？
孩子学习焦虑怎么办？
孩子游戏成瘾怎么办？
孩子有厌学情绪怎么办？
青春叛逆期怎么办？
如何与孩子同频沟通？
如何选文理科？
……
高中生家长真难啊，面对孩子知识层面，力不从心；沟通层面，无法同频。不管是良言相劝，还是厉声斥责都不起作用。自己每天还吃不好、睡不好，整天挂着一张“高考脸”。针对以上这些问题，名师张雪峰手教你如何打好“攻坚战”，决胜高中三年关键期！
◆ 解决每个高中生家长都会遇到的问题
·高中生在意的是同龄人的认可
很多时候，家长不去问孩子到底为什么要买一样东西，就自以为孩子是在跟同学攀比，但事实上，他那么做可能只是想跟周围的朋友一样，希望得到同龄人的认同。
·高中家长如何摆正心态
如果你放弃了自我，把培养孩子当成人生的主题，那不是孩子的幸运，而是孩子的不幸。
·高中家长如何帮助孩子应对学习焦虑
显示全部信息",35271,"['内容丰富（5）', '实用（4）', '共同成长（3）', '宝妈必备（3）', '家长必读（3）', '隔代养育（3）', '亲子关系（2）', '儿童心理（2）']"
109,假如给我三天光明(中小学生课外阅读指导丛书)无障碍阅读 彩插励志版 550000多名读者热评！,['(美) 海伦 凯勒'],None,http://img3m6.ddimg.cn/55/25/22800646-1_w_52.jpg,2012年06月 ,时代文艺出版社,6.70,14.80,4.53,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787538768121,"  时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
本套丛书是专为中小学生编著，着重关注“素质成长”的励志版名著。所有的编排都是从阅读兴趣入手，就是为了让孩子愿意看，并能够很快地读进去。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
 ",714760,"['对孩子有帮助（2951）', '孩子喜欢（2370）', '实用（1876）', '图文并茂（1333）', '内容详细（1309）', '内容全面（1192）', '同步辅导（1018）']"
110,真希望我父母读过这本书（二十年资历心理治疗师写给父母和孩子的情感沟通书）,['菲莉帕·佩里（Philippa Perry）'],None,http://img3m6.ddimg.cn/54/10/28997946-1_w_17.jpg,2020年08月 ,中信出版社,24.00,48.00,5,亲子/家教,亲子关系,32开,胶版纸,平装-胶订,否,9787521719253,"◎这本书上市即空降《星期日泰晤士报》畅销榜冠/军，亚马逊畅销榜总榜第2名。已授权国、日本、意大利、俄罗斯、德国、法国等31个国家和地区。长踞家教育儿、儿童心理分类榜榜/首。    
◎本书是企鹅兰登2019年的重磅作品，国内尚未引进时，就被家教类公号和主流媒体报道介绍，如澎湃新闻（可能在2020年帮你做出一点改变的五本书），搜狐新闻（《真希望我父母读过这本书》：转移注意力是一种操控行为，是在侮辱孩子的智商），公号报道（英国心理治疗师教你打造健康亲子关系，受用终身）（一位心理治疗师的育儿经）（亲子关系的重要一环：双向交流）（流行建议你的挫折教育究竟错在哪）等等。
◎这本书中的育儿理论会为父母带来彻/底的转变，比如：睡眠训练是对孩子的操控行为；喝斥孩子“胡闹”阻挡了孩子向你表达真实的感受；沉迷于手机的父母并不是在真正陪伴孩子；让人讨厌的孩子是你自己“训练”出来的；为孩子立界限时应该界定你自己而不是孩子；你只是把育儿当作需要高效处理的工作，而没有真正地爱孩子；把孩子当作一个可以交流的“人”；当孩子哭闹时，不应该去转移他的注意力，而要认同理解他说不出来的感受；不要苛求孩子时时刻刻都得快乐，要允许接纳任何情绪的释放；孩子变得黏人是因为他没有从关子关系中获得安全感，当你忙于工作推开了孩子，早晚有一天孩子也会迅速离你而去。
◎这本书是奠定父母与孩子一生亲密关系的指导书，它涵盖的读者群，包括从怀孕时的准父母，到婴幼儿的父母，到青春期孩子的父母，到已长大成人孩子的父母，帮助各年龄层孩子的父母缕清在亲子关系中犯下的错误，存在的问题，从父母自己的童年经历中寻找心理根源，为父母的失当行为找到心理学的原因，除了能带来亲子关系的改变外，还能帮助我们改变人际沟通方式，获得更美好的人际关系。
  推荐您购买其他中信好书：
 ",233263,"['家长必读（65）', '亲子关系（54）', '实用（40）', '共同成长（37）', '内容丰富（27）', '宝妈必备（26）', '儿童心理（23）', '隔代养育（15）']"
111,神奇校车·桥梁书版（全20册）,"['乔安娜柯尔\u3000', ' 布鲁斯迪根 图\u3000施芳\u3000译']", 布鲁斯迪根 图　施芳　,http://img3m0.ddimg.cn/61/3/23444350-1_w_1692697002.jpg,2014年04月 ,贵州人民出版社,75.00,150.00,5,童书,科普/百科,16开,胶版纸,平装-胶订,否,9787221116604,"★本书将现实、幻想、冒险和幽默融合在一起，以新颖活泼、好玩易懂的形式，带领孩子们进入浩瀚的科学领域
★内容上涉及地球科学、生物科学、太空科学、气象科学、古生物学等多个学科学科，全套超过600个知识点，知识量爆棚。
★故事构思奇特，情节惊险刺激，知识清晰严谨
★比思维导图更晰易懂的图示，一图读懂科学原理
★语言生动爆笑，对话童稚可爱
★硬核的“学生笔记”栏目，提炼科学相关知识点，扩展科学认知
★本书的文图设计符合4到8岁自主阅读期孩子的需求，可以让孩子独立完成阅读。小读者将在自主阅读中获取新的科学知识，大大提升他们阅读和学习的兴趣。
  ",1541440,"['通俗易懂（11426）', '趣味性强（11122）', '知识点丰富（8558）', '获奖作品（6636）', '可读性强（5218）', '引进版（4525）', '内容权威（2536）']"
112,文化苦旅（文化导师余秋雨开山之作，逐字修订！）,"['余秋雨 ', ' 时代华语 出品']",None,http://img3m8.ddimg.cn/93/9/27854238-1_w_1691564899.jpg,2019年04月 ,长江文艺出版社,21.00,49.80,4.22,文学,中国现当代随笔,16开,胶版纸,平装-胶订,否,9787570201419,"1．余秋雨开山之作，亲笔题写书名。《文化苦旅》30周年纪念版，全新修订，荣耀回归！
“毕竟过了二十多年，原来装在口袋里的某些东西已经不合时宜，应该换一点更像样子的装束。艰难跋涉间所养成的强健身材，也应该更坦然地展现出来。于是，我对新版《文化苦旅》作了一些必要的删补，主要是为世界之旅和人生之旅让出了篇幅。”——再也没有其他语言，能够比余秋雨在序言里的这段话，更好地说明。
笔耕不辍，与时更新，华人人文精神启蒙书，厚重再启程！

2. 《信客》《都江堰》《道士塔》《莫高窟》等多篇文章入选中学课本！
全国中学教师推荐次数*多的课外读物之一，三十年来影响*的一本文学书，中国家长邮寄给子女*多的一本书，多篇文章入选中学课本。

3. 出版近三十年。一本中国文化的珍贵飨宴，持续掀起文化阅读浪潮！
1992年出版以来长期占据排行榜：在全国文学书籍排行榜上名列前茅，全球华文书籍十年排行榜赫然前列。它是中国家长邮寄给留学子女*多的一本书，更被权威评选在30年中国*影响力的300本书前列！

4．深度影响全球三代华人的文化价值观，深受学生、家长及各阶层人士喜爱的文学经典，被推荐阅读次数与受欢迎程度极高。
随着《信客》《道士塔》《莫高窟》《都江堰》《夜与诗意》一个个经典篇目，不断被编入教材、教参、考试题目，《文化苦旅》影响了一代又一代的学生、家长、老师，另外，它还是海外华人家庭阅读*多的一本书，可以说它是全球华人一家三代共同的文化烙印，重塑了中国人的文化价值观。

5. 白先勇、余光中、金庸、贾平凹、高希均、何勇等名家极力推荐阅读；它更是王源等众多新一代明星的枕边读物。这是一本文学启蒙之书，更是一种文化传承！
初读《文化苦旅》的朋友们都已经上了年纪，后来的那么多读者，应该是他们的儿子一辈，或孙子一辈。据说那个老版本曾经成为很多华人家庭三代人共同的灯下话题，那么，这个新版本也许会承担起同样的差事。时间和文字在一个个老庭院里厮磨，这是文化存在的极温暖方式。千般荒凉，以此为梦；万里蹀躞，以此为归。
显示全部信息",779683,"['装帧精美（4422）', '经典必读（4305）', '引人入胜（2810）', '优美隽永（2585）']"
113,大卫上学去——清华附小推荐经典儿童绘本！（启发童书馆出品）,['文/图:大卫·香农，启发童书馆 出品'],None,http://img3m0.ddimg.cn/2/8/29606150-1_w_1700465280.jpg,2008年10月 ,河北教育出版社,22.90,45.80,5,童书,绘本/图画书,16开,胶版纸,精装,否,9787543470927,"★美国凯迪克大奖作品《大卫，不可以》系列作品
★多年入选小学推荐阅读书目
★清华附小推荐的经典儿童绘本
★《大卫上学去》继续承接《大卫，不可以》的风格，爆笑之余，和每一位小朋友分享**次上学读书的成长经验，让他们了解如何在老师的帮助下，学会什么是“可以的”“好的”行为和事情。我们可以在系列作品中，逐渐看到大卫的成长……
  美国凯迪克大奖绘本购买链接：（小学、幼儿园推荐绘本，激发孩子们的创造力、塑造孩子们正确的价值观、丰富孩子们的精神世界！让我们一起关爱孩子们的成长！我们一起用心呵护孩子们！我相信我们能做到！）
《大卫,不可以》、《海底的秘密》、《疯狂星期二》、《天空在脚下》、《阿文的小毯子》、《奥莉薇》、《菲菲生气了》、《雪花人》、《霍金斯的恐龙世界》、《会说话的蛋》、《和我一起玩》、《大家来听音乐会》、《让路给小鸭子》、《玛德琳》、《讨厌黑夜的席奶奶》、《这样的尾巴可以做什么》、《七只瞎老鼠》、《妈妈的红沙发》、《狼婆婆》、《约瑟夫有件旧外套》、《警官巴克尔和警犬葛芮雅》、《我的兔子朋友》、《晴朗的一天》、《歌舞爷爷》、《**之歌》、《小机灵和小迷瞪》、《约翰亨利》
    ",14958,[]
114,平凡的世界：全三册（全新2021版，茅盾文学奖获奖作品，激励青年的不朽经典）,"['路遥 ', ' ， 新经典 出品']",None,http://img3m4.ddimg.cn/34/12/29253544-1_w_1701235932.jpg,2021年06月 ,北京十月文艺出版社,98.00,138.00,7.11,小说,社会小说,32开,轻型纸,平装-胶订,是,9787530221396,"★路遥代表作，激励亿万青年命运的不朽经典
★茅盾文学奖获奖作品，入选新中国70年70部长篇小说典藏
★清华大学校长送给新生的入学礼物，北大、北师大、人民大学附属中学名师一致推荐
★人气新星龚俊倾情荐读，陈忠实、王安忆、贾樟柯、董卿等各界名人盛赞
★豆瓣9.0高分口碑之作，30万 读者5星力荐，高居豆瓣读书总榜16强
★ 人生路遥，但没有白走的路；在平凡的世界里，照样可以活得丰富而精彩。《平凡的世界》激励了一代又一代青年人向上向善、自强不息，产生了广泛而深远的社会影响。读者从路遥身上获取励志的力量，正在于他的作品始终充盈着奋斗、激扬着拼搏，这是作品的魂魄，更是他人生的真实写照。——《人民日报》
★作家路遥用毕生心血写就的《平凡的世界》，展示了一幅宏大的普通人在时代大变革中所走过的既平凡又壮美的人生画卷。人生的奋斗，理想的追求，在不同的时代都是相似的。——邱勇（清华大学校长）
★在物质匮乏的年代里，《平凡的世界》是无数人的精神食粮；在这个富足幸福的时代，依然有很多人喜爱这部作品。不屈不挠的奋斗精神是年轻人所需要的，不论在过去、现在，还是将来。——董奇（北京师范大学校长）
★《平凡的世界》里每个人都经受着苦痛，但都要争取自己的生存自由。路遥抓住他理解的生活的本质去书写，信念、生活、知识、友爱、文化性格是这部作品的关键词。——陈晓明（北京大学中文系主任）
★路遥激励无数人凭着生命的热情，在大时代的涌动中往前走。生命的意义在哪里，抉择时的困顿与艰难，还有我们内心不得不面对的东西，路遥都写到了。——李敬泽（中国作家协会副主_席）
★ 我们为什么推荐学生读《平凡的世界》呢？用一句话说，是因为这本书给人向上的力量，充满了真善美。孙少平和孙少安所拥有的美好的人格、百折不挠的精神等，都会带给学生以积极的影响。——于树泉（中国人民大学附属中学 语文特級教师）
★雅致装帧，采用进口格乐斯书纸，纸张轻盈细腻，带来舒适阅读体验
 ",1184726,"['经典必读（11786）', '装帧精美（11124）', '温情感人（7996）', '情节曲折（6235）', '引人入胜（5802）']"
115,刘擎西方现代思想讲义（奇葩说导师、得到App主理人刘擎讲透西方思想史，马东、罗振宇、陈嘉映、施展力荐）,"['刘擎 ', '; 得到图书 出品']",None,http://img3m1.ddimg.cn/78/18/29180031-1_w_28.jpg,2021年01月 ,新星出版社,49.00,79.00,6.21,哲学/宗教,哲学,大32开,纯质纸,精装,否,9787513342919,"著名学者、奇葩说导师刘擎讲透西方思想
刘擎将在这本书中为你介绍思想史上那些“有趣的灵魂”，带你领略哲学思想中的美妙景致。你将见证韦伯“祛魅世界”的理智，发现尼采身上“天才与疯子”的结合，共情阿伦特面对大屠杀和“平庸之恶”的心境……
  与闪耀的思想交个朋友，审视眼前的生活
刘擎在你和熠熠生辉的思想家之间搭起了一座桥梁。你可以在与这些思想家“对话”的过程中，反思自己脑袋里的观念从何而来，又如何影响着你的判断与认知。你可以借由西方现代思想，更好地审视眼前的生活。
  收获独立思考的邀请函，现代生活的行动指南
西方思想家在特定的历史环境和社会背景中，对许多人生难题发起了深入的探索：
为什么现代人会遭遇精神危机？
如果人生需要面对虚无，那么我们面对它的勇气，又该去哪里找寻？
为什么自由也是一种沉重的负担？
…………
了解西方现代思想，正是你认识现代社会的捷径，帮助你在生活的迷雾中看清真实。
 ",168158,"['通俗易懂（134）', '可读性强（123）', '大开眼界（117）', '内容扎实（93）', '大师作品（92）', '哲学经典（89）']"
116,跟着诗词去旅行 图说天下 寻梦之旅,['郝娟菡'],None,http://img3m6.ddimg.cn/54/21/27942606-1_w_1690857239.jpg,2019年09月 ,四川人民出版社,26.30,29.90,8.8,旅游/地图,旅游随笔,16开,胶版纸,平装-胶订,否,9787220114588,"1.古人在我国湖光山色中都留下了哪些脍炙人口的诗词？追寻古人的足迹，踏着春花夏草，赏名山大川，品味诗风词韵。
2.贴心的旅游小贴士，对旅行地的地理位置、*旅行时间和当地的特色美食，给予了详细的介绍和合理的推荐，方便读者在旅行前做好充足的准备，享受一趟完美的旅程。
3.本书的图片质量上乘，精美雅致，带领读者欣赏山水间的动人风景。
 ",355122,"['装帧精美（215）', '图片精美（206）', '内容丰富（165）', '旅行必备（157）', '受益匪浅（136）', '强烈推荐（127）', '实用（123）', '内容全面（113）', '携带方便（103）']"
117,罪与罚 犯罪心理分析小说的大师级经典之作 世界名著典藏,"['（俄）陀思妥耶夫斯基（', '),朱宪生、曾思艺译 万亭文化 出品']","),朱宪生、曾思艺",http://img3m2.ddimg.cn/74/3/23806802-1_w_13.jpg,2015年06月 ,中央编译出版社,18.80,32.00,5.88,中小学用书,小学阅读,32开,胶版纸,平装-胶订,否,9787511727084,"世界十大文学名著
根据世界权威经典名著排行榜
精心挑选，名家推荐
外国文学中的精粹
特约国内知名译者翻译，认可度*的译本之一
陀思妥耶夫斯基代表作
世界心理描写小说的杰作
毛姆读书随笔
《一生的读书计划》
入选英国《卫报》评选的“人生的100本书”
入选BBC评选的“有史以来伟大的100部小说”
  ◆ 全新精装珍藏版《罪与罚》必入理由：
      名家全译本
上海师范大学人文学院教授、博士生导师，著名翻译家朱宪生授权威译作，文学经典完美呈现。
      名著典藏版
国际大师插图，*能融合文学性和艺术性的插图作品，图文并茂、版式疏朗、用纸考究、装帧精美，打造世界名著精品典藏版本。
      中央级出版社
全国百佳出版社、中央级专业翻译出版社打造。
     本套世界文学名著，选用名家的全译本，并配有精美的国际大师插图，在内容和形式上，将营造极佳的阅读体验。这在国内的名著出版工作中，是非常难得的。

                                                     国际翻译界“北极光”杰出文学翻译奖得主   许渊冲
   ",151204,"['实用（100）', '内容全面（90）', '图文并茂（90）', '内容详细（86）', '对孩子有帮助（74）', '孩子喜欢（54）', '同步辅导（39）']"
118,一读就上瘾的中国史1+2(套装全2册),['温伯陵'],None,http://img3m3.ddimg.cn/63/4/29143683-1_w_9.jpg,2020年11月 ,台海出版社,52.80,119.60,4.42,历史,历史普及读物,16开,轻型纸,平装-胶订,是,9787516826591,"1、历史大号“温乎”作品，572079个读者共同的选择，诗词大V“少年怒马”作序强烈推荐。温伯陵的文章，既有细节故事，又有历史大局观。可能上一秒还在磕着瓜子侃帝国大业，下一秒就悄咪咪地说起古人闺房秘闻。你永远不知道他下一句聊得是什么，惊险刺激，一读就上瘾。
2、有趣、有料、有考点的中国史，全书贯通2295个历史知识点，标注152处典籍出处，帮助读者把零散的知识点串联起来，找出共同的规律，从而发现历史背后的那只手，这次彻底看懂历史的逻辑。
3.古人的困惑与迷茫、酣畅和憋屈、升职与加薪、男欢与女爱跟我们并没有本质的不同。每个历史人物的行为和抉择，都会投射到我们身上。
提高领导力，就去看《刘邦和项羽，好老板与坏老板》
想搞关系，就去看《李世民：统一战线是个宝》
想努力奋斗，就去看《刘备的奋斗，才是你*该喝下的鸡汤》《若你觉得生活苦，不妨读读曾国藩》
心情沮丧的，就去看《苏轼：忘记年龄后，我的人生开挂了》
想追逐爱情的，就去看《陆游和唐婉：写下宋朝*动人的情诗》
    1、《一读就上瘾的中国史》系列篇。内容全面升级，聚焦“历史大变局”的主题，贴合当代读者面临的生存环境，用历史解读当下的困局与破局之道。
2、历史大号“温乎”全新作品，篇篇10万 ，全网1172530 读者共同的选择。温伯陵的文章，既有细节故事，又有历史大局观。可能上一秒还在磕着瓜子侃帝国大业，下一秒就悄咪咪地说起古人闺房秘闻。你永远不知道他下一句聊得是什么，惊险刺激，一读就上瘾。
3、有趣、有料、有考点的中国史，全书贯通2579个历史知识点，帮助读者把零散的知识点串联起来，找出共同的规律，从而发现历史背后的那只手，这次彻底看懂历史的逻辑。
  ",188241,"['可读性强（114）', '品质高端（89）', '品质不错（89）', '经典权威（89）', '内容扎实（81）']"
119,朝花夕拾（语文教材“名著导读经典”·七年级上。收录《朝花夕拾》+《野草》）,"['鲁迅\u3000', '']",None,http://img3m8.ddimg.cn/58/16/23643238-1_w_1696647127.jpg,2015年01月 ,安徽教育出版社,12.40,18.00,6.89,中小学用书,初中阅读,大32开,轻型纸,平装-胶订,否,9787533679606,"  《朝花夕拾》是一代文豪颇负盛名的传世佳作，一部发人自省、催人奋进的教科书，一部认识中国人、剖析中国人的经典范本，一部开创中国现实主义文学先河的伟大史诗。
《野草》被文学界公认为鲁迅创作中很美的作品，中国现代散文诗开山之作，中国现代象征主义散文诗中难以超越的高峰。鲁迅曾对人说，他的哲学全在《野草》里，这是相当贴近鲁迅内心的一部作品。
   ",310540,"['对孩子有帮助（1605）', '实用（1206）', '孩子喜欢（1154）', '内容详细（836）', '内容全面（834）', '同步辅导（777）', '图文并茂（710）']"
120,中国国家博物馆 孩子一定要去的博物馆 图说天下精装版,['王大庆 主编，日知童书 出品'],None,http://img3m7.ddimg.cn/59/30/29577497-1_w_2.jpg,2023年05月 ,明天出版社,17.90,50.00,3.58,童书,绘本/图画书,16开,铜版纸,精装,否,9787570817924,"*一本为孩子量身打造的“中国国家博物馆”百科全书。
*全书详细介绍500多件“国博宝物”！
*与中小学历史、语文课本紧密结合，蕴含语文、历史、地理等多学科扩展知识。
*通过精致考究的手绘图，再现国宝曾经的样子。
*按照文物类型分类，降低阅读门槛，没有历史基础的孩子也能看得懂。
*内含手绘导览地图，国宝在哪儿，一目了然，还能开启国博“隐藏玩法”
 ",55728,"['孩子喜欢（1）', '有异味（1）']"
121,心灵教科书绘本系列：西兰花先生的理发店（教会孩子：敢于打破常规思维，培养创新意识）北斗出品[3-6岁],"['[日] 福田纯子/', '绘 丁虹/译']",绘 丁虹/,http://img3m4.ddimg.cn/7/29/29167684-1_w_1699324352.jpg,2021年01月 ,海豚出版社,29.90,59.80,5,童书,绘本/图画书,16开,胶版纸,精装,否,9787511054289,"适读人群 ：3-6岁 
★日本第五届精选绘本大赛优 秀奖得主福田纯子 全新力作
★日本儿童图书出版协会等百家权威机构 推荐作品
★日本大阪市著名亲子阅读推广人可可妈妈（ママココ）强烈推荐
★丁虹绘本馆创始人兼总编辑、知名译者丁虹译作
★知名阅读推广人、中科院儿童发展心理学专家徐静琰 真诚推荐
★中国台湾中小学生优秀课外读物推荐作品
★丰富的角色表情、独特的拼贴手绘
★逗趣的创意故事、多位的奇思妙想
★教会孩子：敢于打破常规，培养创新意识
★告诉大人：有时候，孩子也是我们的老师
 ",323300,"['孩子喜欢（54）', '整体感觉不错（50）', '外观精致（43）', '无异味（37）', '性价比很高（30）', '包装不错哦（25）', '包装一般（4）', '有异味（4）']"
122,爱的教育(《语文》阅读丛书)人民文学出版社,['（意大利）埃·德·阿米琪斯'],None,http://img3m7.ddimg.cn/8/26/25283717-1_w_7.jpg,2018年06月 ,人民文学出版社,15.00,30.00,5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787020137664,None,107792,"['对孩子有帮助（629）', '实用（511）', '孩子喜欢（443）', '图文并茂（351）', '同步辅导（274）', '内容详细（206）', '内容全面（139）']"
123,一年级大个子二年级小个子（注音版）/古田足日经典作品,['(日)古田足日'],None,http://img3m1.ddimg.cn/56/23/22891331-1_w_14.jpg,2012年06月 ,接力出版社,14.90,19.80,7.53,童书,外国儿童文学,16开,胶版纸,平装-胶订,否,9787544824958,"畅销半个世纪，日本家喻户晓的经典童书
专门写给小学一、二年级学生自己看的“幼年小说”
彭懿老师力作《世界儿童文学阅读与经典》专文推荐
本版本特别增加汉语拼音，更适合学习拼音的低年级学生阅读
 ",401651,"['孩子喜欢（1346）', '获奖作品（1232）', '引人入胜（1172）', '口碑好（750）']"
124,厌女（增订本）（上野千鹤子经典代表作！女性主义者就是意识到厌女症而决意与之斗争的人。千万读者的女性主义启蒙书。）读客,['[日]上野千鹤子；读客文化 出品'],None,http://img3m7.ddimg.cn/37/18/29558467-1_w_1697799492.jpg,2023年04月 ,光启书局,45.50,66.00,6.9,社会科学,社会学,32开,胶版纸,平装,否,9787545219753,"◆全新增订！
◆新版收录“性骚扰”“别扭女子”两章，全新增订作者序及后记。
◆女性主义者就是意识到厌女症而决意与之斗争的人。
◆著名女性主义社会学家、千万读者的女性主义启蒙导师上野千鹤子经典代表作
◆“很遗憾，目前我们还很难想象没有厌女症的社会。”——上野千鹤子
◆请你一起见证“厌女研究”燃遍东亚！
◆每意识到一次厌女症，都是一次觉醒。
◆翻开本书，一起改变厌女而不自知的社会。
  ",130744,"['可读性强（1）', '内容扎实（1）', '经典巨作（1）']"
125,最温柔的教养（130则实用亲子用语范例，治愈童年的自己，温暖孩子的一生）,['吴恩瑛'],None,http://img3m9.ddimg.cn/22/30/29295409-1_w_5.jpg,2021年09月 ,中信出版社,29.50,59.00,5,亲子/家教,家教方法,32开,纯质纸,平装-胶订,否,9787521733679,"★ 著名儿童教育专家李跃儿，清华大学心理学系主任彭凯平，亲子教育专家李小萌倾情推荐。
★ 韩国儿童青少年心理专家、“国民育儿导师”吴恩瑛力作。
★ 国际上公认有成效的教育方法，130则实用育儿用语范例，易学易用。
幸福的人用童年治愈一生，不幸的人用一生治愈童年。为孩子营造出安全、包容、温暖的家庭氛围，用温暖的语言培养孩子生命深处的安全感，为孩子的一生铺就爱的底色。
★ 教父母恰到好处地和孩子沟通，做温和而坚定的父母，培养品格优秀的孩子。
让父母和孩子更加理解彼此，改善亲子关系，轻松搞定从幼儿期到青春期的典型教养问题。
★ 治愈的彩色插画，优美动人的语言，为你开启轻松愉快的育儿之旅。
温情可爱的亲子对话，治愈童年的自己，更能治愈孩子的一生，四色插画，为视觉和心灵带来温暖愉悦的享受。
 ",216619,"['家长必读（5）', '亲子关系（3）', '儿童心理（1）', '共同成长（1）', '内容丰富（1）', '宝妈必备（1）', '实用（1）', '隔代养育（1）']"
126,爱的教育（语文教材“快乐读书吧”六年级上阅读，夏丏尊先生经典译本）,"['（意）亚米契斯（Amicis E D） ', '，夏丏尊\u3000译']",，夏丏尊　,http://img3m7.ddimg.cn/57/15/23643237-1_w_16.jpg,2015年01月 ,安徽教育出版社,13.80,20.00,6.9,中小学用书,小学阅读,大32开,轻型纸,平装-胶订,否,9787533679637,"       1929年，被评为“对当代美国文化影响重大的书籍之一”
1986年，被联合国教科文组织正式列入《具有代表性的欧洲系列丛书》之中
助力语文课内外阅读经典
被译成多种文字和方言，受到各国读者喜爱
      ",303586,"['对孩子有帮助（1084）', '孩子喜欢（838）', '实用（749）', '内容详细（520）', '内容全面（509）', '图文并茂（465）', '同步辅导（415）']"
127,我能管好我自己：漫画小学生时间管理,['读书堂'],None,http://img3m4.ddimg.cn/45/29/29471454-1_w_5.jpg,2022年10月 ,古吴轩出版社,18.40,42.00,4.39,亲子/家教,家教方法,16开,胶版纸,平装-胶订,否,9787554619247,"★推荐1.漫画形式，生动有趣：选取当下受孩子欢迎形式，超400张漫画插图，形象幽默风趣，文笔轻松活泼，让人一看就停不下来！
★推荐2.情景再现，贴近生活：每本书内都讲述了35个情景小故事，家庭、学校、社会等各种场境都包括其中。吃饭、穿衣、起居、出行、学习、游戏各类生活细节都涵盖在内。更贴近生活，让小读者容易理解，代入感强。
★推荐3.专业指导，实用性强：专业的儿童心理咨询师、拥有多年经验的家庭教育工作者，针对孩子在成长过程中可能出现的拖延、磨蹭、玩耍无节制等行为习惯，给出了科学、实用的指导建议。
专业的儿童心理咨询师、拥有多年经验的家庭教育工作者，面对孩子复杂的情绪变化以及负面情绪带来的不利影响，有针对性地给出了合理意见，让孩子能够释放压力，从糟糕的情绪中脱离出来，从而健康快乐地成长。
专业的儿童心理咨询师、拥有多年经验的家庭教育工作者，给性格内向、不善社交的孩子准备了实用的社交锦囊，帮助孩子提升社交能力，无论什么社交环境都能轻松搞定，不怯场。
★推荐4.版式灵活，配图精美：清晰明了的章节结构、丰富和灵活的板块设计，可以带来更好的视觉体验，提升孩子的阅读兴趣。
★推荐5.精美手账，实时记录：内文中每一小节后面还配有精美的时间管理、情绪日记、社交心得手账单页，让你在阅读完漫画故事后随时随地记录下自己的感悟和体会。
 ",48020,[]
128,一只想飞的猫 二年级上册 小学生二年级快乐读书吧推荐阅读 全彩注音有声朗读 二年级课外阅读,['陈伯吹'],None,http://img3m5.ddimg.cn/97/1/27883645-1_w_12.jpg,2019年06月 ,商务印书馆,10.50,21.80,4.82,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787100174152,"陈伯吹的文字清新而富有童趣，故事情节曲折而充满想象力，《一只想飞的猫》是一部温暖人心的优秀作品。
 ",102476,"['孩子喜欢（69）', '对孩子有帮助（54）', '图文并茂（46）', '实用（45）', '内容详细（28）', '内容全面（26）', '同步辅导（26）']"
