排名, 书名, 作者, 翻译者, 封面, 出版社时间, 出版社, 现价, 定价,折扣, 大类型, 子类型, 开本, 纸张, 包装, 是否套装,ISBN , 编辑推荐 ,评论数量 , 评论标签
77,时代广场的蟋蟀：麦克米伦世纪大奖小说最新升级版,['[美]乔治·塞尔登'],None,http://img3m1.ddimg.cn/5/1/29148971-1_w_14.jpg,2017年09月 ,二十一世纪出版社,12.50,25.00,5,童书,外国儿童文学,32开,胶版纸,平装-胶订,否,9787556830411,"20世纪儿童文学传世经典
1961年纽伯瑞儿童文学奖银奖作品
美国图书馆协会年度童书
亚马逊评选“20世纪全球50本优秀童书”
入选《人民日报》发布的“100本适合孩子阅读的精品图书”
入选亲近母语分级阅读书目·小学版
入选新阅读研究所发布的“中国小学生基础阅读书目”
清华附小、北大附小等全国多所重点小学课外阅读推荐
风行世界50年，美国儿童课堂书目，全球累计销量突破1500万册
一只来自乡野的小小蟋蟀，以一趟勇闯“世界伟大”城市纽约的奇妙征程，告诉我们：无论生活在何时何地，请珍视亲情与友情，它会让心灵与生活远离孤独和无助；请热爱音乐，它会给灵魂以寄托之处；请时时回望来路，这才能找到生命真正的归属。
 ",658781,"['获奖作品（3183）', '孩子喜欢（2823）', '引人入胜（2690）', '口碑好（1783）']"
78,小羊上山儿童汉语分级读物第1级 幼小衔接学会自主识字阅读 幼儿启蒙早教书籍绘本（10册套装） 童趣出品【3-6岁】,['孙蓓主编 童趣出版有限公司编'],None,http://img3m7.ddimg.cn/62/16/29140217-1_w_1701845939.jpg,2020年09月 ,人民邮电出版社,69.00,138.00,5,童书,动漫/卡通,20开,铜版纸,平装-胶订,是,9787115545824,"适读人群：4-9岁
《小羊上山儿童汉语分级读物 第1级》
海飞，知名出版人、作家
聂震宁，中国出版集团公司总裁，现任韬奋基金会理事长
王志庚，国家图书馆少儿馆馆长
余珍有，中国学前教育研究会语言教育研究中心副主任
敖 然，中国音像与数字出版协会常务副理事长兼秘书长
谈凤霞，南京师范大学文学院教授、博士生导师
刘晓晔，首都师范大学学前教育学院副教授
杨明慧，青苗教育集团幼儿园总园长
曹丹丹，青岛小巨人微海洋科技、微海洋博物馆创始人，怀卡托大学教育学在读博士
艾巧珍，北京教育科学研究院
王 蕾，中国科学院第七幼儿园保教主任
孟姗姗，北京市科技协作中心高级工程师
孙 蓓，文学硕士，副编审，汉语分级读物的领军人，资深超级畅销书《迪士尼我会自己读》策划人，资深出版人
许立春，北京师范大学学前教育学硕士，浆果文化创始人，资深童书编辑
刘 娅，北京师范大学家庭教育学硕士，副编审，资深童书编辑
钟虔虔，北京师范大学中文系毕业、德国萨尔大学文学硕士
高 晴，英国雷丁大学儿童文学硕士，资深绘本作者和编辑
显示全部信息",189289,"['孩子喜欢（30）', '外观精致（22）', '形象可爱（19）', '无异味（18）', '热播动漫（3）']"
79,文城（余华新书，时隔8年重磅归来，《活着》之后又一精彩力作）,"['余华 ', ' ， 新经典 出品']",None,http://img3m0.ddimg.cn/83/2/29199440-1_w_22.jpg,2021年03月 ,北京十月文艺出版社,34.80,59.00,5.9,小说,中国当代小说,32开,纯质纸,精装,否,9787530221099,"★时隔8年，余华全新长篇重磅归来！
◆人生就是自己的往事和他人的序章
◆时代的洪流推着每个人做出各自的选择。
  这是一个荒蛮的年代，结束的尚未结束，开始的尚未开始。
◆我们总是在不同时代、不同国家、不同语言的作家那里，读到自己的感受，甚至是自己的生活。假如文学中真的存在某些神秘的力量，我想可能就是这些。
——余华
★ 写《活着》的余华又回来了！这一回不止是时空上的突破
◆故事背景设定在余华之前的作品少有着墨的清末民初，上溯至《活着》之前那个更荒蛮残酷的时代，也展现了从北至南更广阔的地理空间。绵延的时空、纷杂的人物群像，跌宕起伏、引人入胜的故事情节，共同构成了一幅荡气回肠的时代画卷。
◆承续民间叙事的风格，不动声色地融入魔幻色彩，从不同视角讲述了镇上的居民林祥福、纪小美以及与他们相连的各色人物的爱恨悲欢，颠沛起伏的人生故事牵引出军阀混战、匪祸泛滥的时代之殇。
◆细腻而宏大，舒畅而勇猛，夹杂着独特的黑色幽默，谱写一曲荒诞悲怆的关于命运的史诗。
★ 余华亲自选定封面插画
◆封面插画来自当代艺术家张晓刚作品《失忆与记忆：男人》，风格独特，意蕴广远。
【张晓刚，中国当代艺术家。擅长在作品中表现当代中国的集体记忆与情绪，代表作有《大家庭》系列、《失忆与记忆》系列等。曾获亚洲协会年度杰出艺术家奖、都灵艺术学院年度艺术家奖等多个奖项及荣誉。】
 ",428898,"['装帧精美（858）', '经典必读（759）', '温情感人（624）', '引人入胜（603）', '情节曲折（513）', '中国原创（422）']"
80,茅盾文学奖获奖作品：人世间（第十届茅盾文学奖获奖作品，雷佳音、辛柏青、宋佳、殷桃、萨日娜、宋春丽、张凯丽等主演）,['梁晓声'],None,http://img3m3.ddimg.cn/5/1/25207583-1_w_12.jpg,2017年11月 ,中国青年出版社,154.70,238.00,6.5,小说,社会小说,16开,胶版纸,平装-胶订,是,9787515350264,"《人世间》（三卷本）是著名作家梁晓声历经数年创作完成的长篇小说，全书一百一十五万字，由中国青年出版社出版。作品以北方省会城市一位周姓平民子弟的生活轨迹为线索，从二十世纪七十年代写到改革开放后的今天，多角度、多方位、多层次地描写了中国社会的巨大变迁和百姓生活的跌宕起伏，艺术而雄辩地展现了平民百姓向往美好生活的人生努力和社会发展的历史进步，堪称一部“五十年中国百姓生活史”。作者感同身受，满怀深情，立足底层，直指人心，于人间烟火处彰显道义和担当，在悲欢离合中抒写情怀和热望。作品有筋骨、有道德、有温度，是近年来不可多得的一部长篇小说佳作，更是梁晓声长篇小说创作的一个新的高峰。
梁晓声长篇小说《人世间》，由中国青年出版社于2017年11月正式出版发行，为中国作家协会2017年度重点作品扶持项目、“十三五”国家重点出版物出版规划项目、国家出版基金资助项目。
 2019年，《人世间》荣获第十届茅盾文学奖；2020年，荣获中华优秀出版物奖；2021年，荣获第五届中国出版政府奖；2022年1月28日，由《人世间》改编的58集同名电视剧在央视综合频道黄金时间播出，成为开年大剧。
 ",152541,"['经典必读（469）', '装帧精美（442）', '温情感人（342）', '引人入胜（321）', '情节曲折（289）']"
81,呼兰河传(中小学生课外阅读指导丛书) 无障碍阅读 彩插励志版 180000多名读者热评！,['萧红'],None,http://img3m9.ddimg.cn/71/22/23197949-1_w_42.jpg,2021年05月 ,南方出版社,7.10,15.80,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550168299,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
民国“四大才女”之一的萧红，用清丽而忧伤的文字，回忆自己的家乡和其中的人与事。其中关于她和爷爷之间的脉脉温情就像是一盏温暖的明灯，带给我们不尽的感动。
 ",305484,"['对孩子有帮助（857）', '孩子喜欢（716）', '实用（618）', '图文并茂（454）', '内容详细（429）', '内容全面（406）', '同步辅导（373）']"
82,福尔摩斯探案集 中小学生课外阅读指导丛书 无障碍阅读 彩插励志版 37万多名读者热评！,['(英）柯南 道尔'],None,http://img3m4.ddimg.cn/81/18/23453874-1_w_27.jpg,2021年04月 ,南方出版社,8.00,17.80,4.5,中小学用书,小学阅读,16开,胶版纸,平装-胶订,否,9787550168121,"时常听家长说起孩子不愿意读名著。想过为什么吗？编者认为一是没有选到好书，翻译、编译差，字体小，错字多，无插图、枯燥乏味...... 二是孩子读不懂，没有人帮他们扫除阅读上的字词障碍、理解障碍，并和孩子互动讨论，帮孩子解答疑难。
本套丛书是专为中小学生编著，着重关注“素质成长”的励志版名著。所有的编排都是从阅读兴趣入手，就是为了让孩子愿意看，并能够很快地读进去。
每一部经典名著都是很好的教科书，本套丛书是专为中小学生编著，特别关注每一本名著中所传递的宝贵人生经验和成长智慧。邀请名师引导阅读，精心批注，解决如何读、如何练、如何考的问题。针对每本书做一个“阅读规划”，对学生自主或课堂阅读进行引导。zui终使学生了解并学习所阅读图书的情感与价值观，达到在阅读的过程中获得感悟、学习文学知识、积累写作素材，做到读有所得。
 ",418949,"['孩子喜欢（1822）', '对孩子有帮助（1629）', '实用（1124）', '图文并茂（981）', '内容详细（871）', '内容全面（827）', '同步辅导（636）']"
83,名画里看世界 给孩子能读懂的美学科普 精装版,['钟华'],None,http://img3m9.ddimg.cn/26/8/29346299-1_w_1693974269.jpg,2022年01月 ,北京联合出版有限公司,37.50,50.00,7.5,童书,科普/百科,12开,铜版纸,精装,否,9787559657732,"no.1——真实、浸透式的语言
用讲故事的沉浸式的思维方法，将画家、画作、画法及绘画实践串联起来。设置充满场景感、对话感的语言风格和观画视角，令孩子产生丰富的情绪记忆，拓展形象思维。
no.2——普适性、实用性，为中国孩子设计
30 个独立主题，200 个艺术常识，把生硬的百科通过趣味故事娓娓道来，信息量大，是一本全景式的故事百科。除主要内容外，还穿插了“艺术圈的大事件”“艺术名词解析”等专题，在充实文本的同时增加了阅读趣味性。
no.3——大开本，独具艺术性的装帧、巧妙的排版
版面采用有重点、有主次，错落开来的自由排式。炫目的画面、紧凑的情节，激发读者对作品更深层次的理解。
 ",124282,"['趣味性强（20）', '通俗易懂（19）', '知识点丰富（16）', '可读性强（12）', '内容权威（8）', '引进版（3）', '获奖作品（3）']"
84,窗边的小豆豆(2018版),['（日）黑柳彻子， 爱心树童书 出品'],None,http://img3m6.ddimg.cn/66/10/25272786-1_w_1705995836.jpg,2018年05月 ,南海出版公司,27.20,39.50,6.89,童书,外国儿童文学,32开,纯质纸,平装-胶订,否,9787544288590,"影响20世纪的儿童文学杰作，入选九年制义务教育小学语文课本
中文简体版已突破1100万册，连续10年名列开卷全国畅销书排行榜，2017年位居少儿类榜单首位
孙云晓、曹文轩、梅子涵、伍美珍、张弘等教育专家联袂推荐
新华社、《人民日报》、《中国教育报》、中央电视台深度报道；《新京报》、当当网、新浪网年度图书
联合国儿童基金会主席JamesP.Grant说：再也没有比她更了解孩子的了。
新版隆重上市，更温柔纯真，美观大方，适合亲子共读
 ",1717218,"['获奖作品（29308）', '引人入胜（21831）', '孩子喜欢（16694）', '口碑好（9917）']"
85,山茶文具店（日本畅销作家小川糸备受好评暖心之作）,"['小川糸 ', ',博集天卷 出品']",None,http://img3m7.ddimg.cn/49/25/25238317-1_w_10.jpg,2018年03月 ,湖南文艺出版社,22.90,49.80,4.6,小说,社会小说,32开,胶版纸,平装-胶订,否,9787540485337,"日本全国700多家书店店员投票选出的*想卖的书！ 2016、2017连续两年获日本“书店大奖”重推！日本畅销作家小川糸备受好评暖心之作！执笔写下说不出的话，与思念之人见字如面。
 ",289017,"['装帧精美（565）', '温情感人（531）', '经典必读（405）', '引人入胜（312）', '情节曲折（212）']"
86,梅格时空大冒险·7~14岁儿童文学科幻经典（全5册）银河的裂缝 等5册儿童文学史上家喻户晓、不可逾越的经典,"['(美)马德琳·英格 ', '；读客文化 出品']",None,http://img3m4.ddimg.cn/78/32/25099944-1_w_1697673194.jpg,2017年07月 ,文汇出版社,108.40,216.80,5,童书,外国儿童文学,32开,轻型纸,平装-胶订,是,9787549621385,"◆《梅格时空大冒险》是儿童文学史上家喻户晓、不可逾越的经典。
◆《梅格时空大冒险》（又名《时间的皱纹/时间的皱折 五部曲》）出版五十年来获奖无数——
纽伯瑞儿童文学金奖
美国国家图书奖
BBC“100年来10本伟大童书”之一
美国亚马逊“人生中要读的100本书”27名
亲近母语六年级推荐阅读书目
刘易斯·卡罗尔书架奖
英格兰圆桌儿童文学荣誉证书
美国“全国教师协会”青少年文学杰出贡献奖
《父母》杂志“永不过时的100本童书”
受美国孩子欢迎的100本童书
入读美国高中前留学生的80本图书
◆“十佳英文儿童文学作家”（the 10 best authors of childrens literature）评选人认为：“《梅格时空大冒险》系列足以证明它们是儿童文学有史以来优秀作品之一。50年后的今天，它们仍然是不可或缺、鼓舞人心和匪夷所思的，我们爱它。”
◆作者马德琳·英格获世界奇幻文学协会终身成就奖、美国图书协会玛格丽特·A．爱德华终身成就奖、国际安徒生奖短名单，并获美国前总统小布什颁发的“国家人文科学奖章”。
◆作者马德琳·英格与《爱丽丝梦游仙境》作者刘易斯·卡罗尔、《神奇校车》作者乔安娜·柯尔等被评为“改变历史的25个图书馆员”。
◆《梅格时空大冒险1：时间的折皱》（A WRINKLE IN TIME）在出版56年后，于2018年被迪士尼拍成同名电影。
  推荐您购买读客其他畅销书：
 ",316695,"['获奖作品（1406）', '孩子喜欢（1363）', '引人入胜（1335）', '口碑好（925）']"
87,在岁月中远行（俞敏洪重磅新作，人生起伏下的心路与沉思！）,"['俞敏洪 ', ',博集天卷 出品']",None,http://img3m1.ddimg.cn/11/17/29401031-1_w_1698821683.jpg,2022年05月 ,新星出版社,31.20,68.00,4.59,成功/励志,人生哲学,16开,胶版纸,平装-胶订,否,9787513349116,"◇俞敏洪重磅新作，人生起伏下的心路与沉思！
◇在不确定年代，学会与变化共处，笃定前行！
◇收录了俞敏洪老师近年来工作、生活和行走的感悟与思考，真实反映了他在世事变幻、人生起伏下的心路历程和深刻思考。
◇读书、旅行、学习、成长、教育、处世、梦想、个人修炼、 社会责任......
◇俞敏洪老师在本书中带领我们学习适应变化，学习与变化共处，提升自己在变化中解决问题的能力。
◇一行行的文字，既是俞敏洪老师记录生命轨迹的方式，也是一种对过往经历的自我萃取和沉淀。
◇对当下的我们来说，这是宝贵的人生经验和方法论，可以帮助我们在不确定的时代中，寻找到属于自己的那份确定。
◇读完本书，你将收获勇气和笃定，在有限的时空里，活出无限的人生精彩。
◇抓住壮大自己的机会，找到属于自己的那份确定！
◇让生命厚重的，是苦难和越过苦难后的刻骨铭心！
◇行走在天地间，漫步在书与影，向内心寻找答案，向时间寻找答案。
◇行走使人辽阔，阅读让人生释然。愿你在有限的时空，活出无限的人生！
◇高附加值：内含数十幅精美彩插，多篇文章可链接至俞敏洪亲自录制的导读、讲解视频，搭配阅读。 
 ",110671,"['文笔流畅（9）', '振奋人心（8）', '感染力强（5）', '内容丰富（2）', '受益匪浅（2）', '干货满满（2）', '实用（1）']"
88,世界上最棒的礼物——图画中隐藏无数细节，让小小孩玩过瘾！,['文/图：赖马，启发童书馆 出品'],None,http://img3m7.ddimg.cn/10/1/27909397-1_w_12.jpg,2019年06月 ,北京联合出版有限公司,22.90,45.80,5,童书,绘本/图画书,12开,胶版纸,精装,否,9787559633507,"★台湾趣味图像绘本大师赖马倾情创作！
★充满创意的趣味认知游戏书，超好玩的视觉游戏，一起和数字、颜色捉迷藏，让小小孩玩过瘾！
★设计巧妙，一书多用：数数、识颜色、认动物、猜谜、讲故事，还能学习形容词和问候语。
★图画中隐藏无数细节，让孩子边看边找，获得满满的趣味和惊喜！
★一个动物伙伴们出门*物的故事，随着剧情的展开，谜题慢慢揭晓，让孩子体会到父母的浓浓爱意。
1藏在窗框上，3藏在房顶上……
书中，两个相同场景的跨页里，隐藏着数字1到10 。
全书10个不同的场景里，藏着10组1到10。
内容丰富的视觉游戏，让孩子尽情在图画的海洋里寻找数字，突破思维定式，提升专注力。
孩子们也可以和爸爸妈妈比一比谁找得更快！非常适合亲子共读，一起游戏，享受温馨的亲子时光。

超好玩的颜色捉迷藏，让孩子边玩边感受色彩魔力！
4只老虎带着有香味的白色礼物，从白色的房子前面经过。
他们带的是什么礼物？
翻一页，你会发现，原来是白色的百合花啊！
看，白色的大鸟跟白云是一个颜色的！瞧，黄色叶子上面有一只黄蝴蝶呢！
几十处颜色捉迷藏，让孩子猜猜不同的颜色中都隐藏着什么动物（植物），培养色彩感知力，提升想象力。
孩子也可以跟小伙伴比一比谁找得多，猜得准，非常适合和伙伴共读，一同玩耍，分享快乐。
显示全部信息",231043,"['整体感觉不错（204）', '孩子喜欢（180）', '无异味（179）', '外观精致（154）', '性价比很高（146）', '有异味（109）', '包装不错哦（87）', '包装一般（21）']"
89,追风筝的人（李雪琴、高圆圆推荐）,"['[美]卡勒德·胡赛尼（Khaled Hosseini） ', '，李继宏 译']",，李继宏 ,http://img3m8.ddimg.cn/73/8/29211508-1_w_20.jpg,2006年05月 ,上海人民出版社,20.70,45.00,4.6,小说,外国小说,32开,胶版纸,平装-胶订,否,9787208061644,"感动全球亿万读者，值得与友人分享的终身五星小说
畅销全球的奇迹之书
高圆圆动情推荐，窦靖童创作灵感的来源，朱一龙、张一山深情诵读
为你千千万万遍！
 ",1182721,"['经典必读（5556）', '装帧精美（5040）', '温情感人（4140）', '情节曲折（3251）', '引人入胜（3235）']"
90,悉达多（诺贝尔文学奖得主赫尔曼·黑塞的代表作，德文直译，原版呈现。）,"['（德）赫尔曼·黑塞', ' 赵丽慧译']", 赵丽慧,http://img3m7.ddimg.cn/67/34/29173387-1_w_12.jpg,2020年12月 ,民主与建设出版社,14.90,49.80,3,小说,外国小说,32开,胶版纸,平装-胶订,否,9787513932134,"诺贝尔文学奖得主赫尔曼·黑塞 代表作
德文直译 原版呈现
影响欧美一代青年的成长书
追寻自我的觉醒，倾听内心真实的诉求，充满希望与真实的自我回归之旅
  为什么要读《悉达多》？
《悉达多》是黑塞*代表性的成长小说，无数年轻又迷惘的灵魂，都从黑塞的作品中窥见了生命的真谛、找到自我！
《悉达多》以诗意的语言，写了世上千千万万普通人的一生。历史上可能再也没有人能像悉达多一样，那么接近人类智慧的终极形态。
德语直译，译文忠于原文，力求*程度还原黑塞的语言精髓，豆瓣评分0。
西方大学生人手一册的成长之书，被译成60多种语言，畅销全球70年。
影响了从尼克德雷克到radiohead等音乐人。
 ",129875,"['经典必读（43）', '引人入胜（23）', '装帧精美（22）', '温情感人（20）', '情节曲折（16）']"
91,一九八四（又译“1984”。奥威尔代表作，反乌托邦杰作之一）,"['[英]乔治·奥威尔 ', ',傅霞 译']",",傅霞 ",http://img3m4.ddimg.cn/96/20/25215594-1_w_11.jpg,2018年02月 ,时代文艺出版社,14.40,32.00,4.5,小说,社会小说,32开,胶版纸,平装-胶订,否,9787538756036,"◎书中描写了一个恐怖的世界，一个让人窒息的帝国，一群麻木的国民；而现实中，我们有开放与和平的环境，生活在幸福中的人民。读完《一九八四》，你会窒息，但回归现实后又松了一口气。那些监视，那些暴行，那些让人作呕的食物都不会在现实中找寻到，生在这个年代的我们是幸福的。
◎《一九八四》被誉为20世纪影响深远的文学经典之一，同时也是世界上好评度高的小说之一； 1984年改编成同名电影《一九八四》搬上大荧幕；日本作家村上春树的畅销小说《1Q84》即是向该书致敬。但《1984》也曾在一段时期内被视为极具危险性和煽动性，因此被许多国家（不单是有时被视为采取“极权主义”的国家）列为禁书。
◎奥威尔在小说中创造的“老大哥” “双重思想” “新话”等词汇都已收入权威的英语词典，甚至由他的姓衍生出“奥威尔式” “奥威尔主义”这样的通用词汇，也不断出现在报道国际新闻的记者笔下。
  ",266829,"['经典必读（1357）', '装帧精美（898）', '引人入胜（814）', '情节曲折（666）', '温情感人（513）']"
92,尼尔斯骑鹅旅行记（语文教材“快乐读书吧”六年级下册阅读，翻译家石琴娥译本）,['（瑞典）塞尔玛·拉格洛夫， 石琴娥译，小当当童书馆 出品'],None,http://img3m8.ddimg.cn/56/19/26315048-1_w_42.jpg,2018年12月 ,安徽教育出版社,17.10,24.80,6.9,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787533687526,"    *翻译家石琴娥译本
荣获诺贝尔文学奖的女作家拉格洛夫代表作之一
手绘精美插图版
 ",174929,"['对孩子有帮助（296）', '孩子喜欢（295）', '实用（232）', '图文并茂（206）', '内容详细（170）', '内容全面（161）', '同步辅导（108）']"
93,爱的教育（语文教材“快乐读书吧”六年级上阅读，夏丏尊先生经典译本）,"['（意）亚米契斯（Amicis E D） ', '，夏丏尊\u3000译']",，夏丏尊　,http://img3m7.ddimg.cn/57/15/23643237-1_w_16.jpg,2015年01月 ,安徽教育出版社,13.80,20.00,6.9,中小学用书,小学阅读,大32开,轻型纸,平装-胶订,否,9787533679637,"       1929年，被评为“对当代美国文化影响重大的书籍之一”
1986年，被联合国教科文组织正式列入《具有代表性的欧洲系列丛书》之中
助力语文课内外阅读经典
被译成多种文字和方言，受到各国读者喜爱
      ",303586,"['对孩子有帮助（1084）', '孩子喜欢（838）', '实用（749）', '内容详细（520）', '内容全面（509）', '图文并茂（465）', '同步辅导（415）']"
94,真希望我父母读过这本书（二十年资历心理治疗师写给父母和孩子的情感沟通书）,['菲莉帕·佩里（Philippa Perry）'],None,http://img3m6.ddimg.cn/54/10/28997946-1_w_17.jpg,2020年08月 ,中信出版社,24.00,48.00,5,亲子/家教,亲子关系,32开,胶版纸,平装-胶订,否,9787521719253,"◎这本书上市即空降《星期日泰晤士报》畅销榜冠/军，亚马逊畅销榜总榜第2名。已授权国、日本、意大利、俄罗斯、德国、法国等31个国家和地区。长踞家教育儿、儿童心理分类榜榜/首。    
◎本书是企鹅兰登2019年的重磅作品，国内尚未引进时，就被家教类公号和主流媒体报道介绍，如澎湃新闻（可能在2020年帮你做出一点改变的五本书），搜狐新闻（《真希望我父母读过这本书》：转移注意力是一种操控行为，是在侮辱孩子的智商），公号报道（英国心理治疗师教你打造健康亲子关系，受用终身）（一位心理治疗师的育儿经）（亲子关系的重要一环：双向交流）（流行建议你的挫折教育究竟错在哪）等等。
◎这本书中的育儿理论会为父母带来彻/底的转变，比如：睡眠训练是对孩子的操控行为；喝斥孩子“胡闹”阻挡了孩子向你表达真实的感受；沉迷于手机的父母并不是在真正陪伴孩子；让人讨厌的孩子是你自己“训练”出来的；为孩子立界限时应该界定你自己而不是孩子；你只是把育儿当作需要高效处理的工作，而没有真正地爱孩子；把孩子当作一个可以交流的“人”；当孩子哭闹时，不应该去转移他的注意力，而要认同理解他说不出来的感受；不要苛求孩子时时刻刻都得快乐，要允许接纳任何情绪的释放；孩子变得黏人是因为他没有从关子关系中获得安全感，当你忙于工作推开了孩子，早晚有一天孩子也会迅速离你而去。
◎这本书是奠定父母与孩子一生亲密关系的指导书，它涵盖的读者群，包括从怀孕时的准父母，到婴幼儿的父母，到青春期孩子的父母，到已长大成人孩子的父母，帮助各年龄层孩子的父母缕清在亲子关系中犯下的错误，存在的问题，从父母自己的童年经历中寻找心理根源，为父母的失当行为找到心理学的原因，除了能带来亲子关系的改变外，还能帮助我们改变人际沟通方式，获得更美好的人际关系。
  推荐您购买其他中信好书：
 ",233263,"['家长必读（65）', '亲子关系（54）', '实用（40）', '共同成长（37）', '内容丰富（27）', '宝妈必备（26）', '儿童心理（23）', '隔代养育（15）']"
95,爱丽丝漫游奇境记（经典插图本，语文教材“快乐读书吧”六年级下阅读。哈利波特系列译者马爱农翻译）,"['[英]刘易斯·卡罗尔 ', ',马爱农 译.']",",马爱农 ",http://img3m6.ddimg.cn/31/11/24041686-1_w_11.jpg,2016年11月 ,北京联合出版公司,12.40,18.00,6.89,中小学用书,小学阅读,32开,轻型纸,平装-胶订,否,9787550277861,"  ◎一部问世150余年，被翻译成多种语言，流传全世界的儿童文学名著。
一部数学家兼逻辑学家笔下的 “另类”童话作品，
不仅有童趣，更充满逻辑思辨和理趣。
  ◎深受读者欢迎的翻译家、“哈利·波特”系列译者马爱农倾情翻译，
用童心童趣带你畅游奇幻的国度。
  ◎原版经典插图，详实的注释，让你更透彻地感受童心、理解理趣。
  ◎版式舒朗美观，字号行距适中，好看不累眼。
 ",182629,"['孩子喜欢（607）', '对孩子有帮助（571）', '实用（404）', '图文并茂（339）', '内容详细（310）', '内容全面（282）', '同步辅导（221）']"
96,我们的身体,['[法]艾德兰 文，[法]巴尔博里尼 绘，乐乐趣 出品'],None,http://img3m7.ddimg.cn/57/36/23946177-1_w_1709427245.jpg,2012年06月 ,未来出版社,69.00,155.00,4.46,童书,科普/百科,16开,胶版纸,平装-胶订,否,9787541745546,"美国心理学家，哈佛大学教授布鲁纳曾说：“任何知识都能以适当的方式，教给任何年龄的孩子。”孩子的性教育，更需要从小开始，充分认识自己的身体，他们才能学会保护自己，学会自卫。
★形式新颖知识全面妙趣横生众多新奇设计会让小读者打开眼界，惊喜不断，揭开身体的奥秘！
★独特的创新设计和趣味性互动阅读：巧妙的立体及机关设计，很能激发孩子的阅读兴趣。立体、转盘、推拉、触摸，一个个的设计亮点，直观形象，让孩子充满惊喜，又充满好奇，让创意在他们心中点燃火花！
★知识内容丰富，深入浅出：符合儿童接受知识深度和数量多少的科学规律，从生命的开始，到宝宝的出生、我们的肌肉、心脏、血液、消化系统还有男孩、女孩身体间不仅有很大的区别，也有很多相似的地方哦。
★完全从孩子的视角来编写和设计：从孩子的视角出发，图文结合，翻开每一页都会有惊奇感，就跟探险一样，无意间，关于我们自己身上的各种秘密就揭开啦，是每个幼儿初步认知自己和自己身体的理想选择。
翻翻页——翻开“牙齿”就能看到内部的结构；
拉拉页——拉一拉就能看到孩子不同成长阶段的样子；
转转页——转一转就会显示出丰富的面部表情；
活动小纸纽——推一推就能看到食物的消化过程；
推拉折页——推拉卡片就能看到肤色的变化；
触摸页——摸一摸，体验粗糙、柔软、光滑等不同触感......
还有装有宝宝的奇妙“羊水袋”，透明胶片透视页......
让小读者边玩边学，充满兴趣地探索关于身体的知识！
 ",721836,"['趣味性强（4639）', '通俗易懂（4587）', '知识点丰富（3244）', '可读性强（2327）', '内容权威（1820）', '获奖作品（1600）', '引进版（1222）']"
97,天才在左 疯子在右(全新完整版),"['高铭 ', '，磨铁文化 出品']",None,http://img3m2.ddimg.cn/96/32/25285092-1_w_5.jpg,2018年05月 ,北京联合出版有限公司,35.80,49.80,7.19,心理学,心理百科,16开,胶版纸,平装-胶订,否,9787559620125,"★一本默默无闻的书，一经出版便迅速占据各大图书排行榜首。《天才在左 疯子在右》，没有浮夸的修辞，没有繁复的文体，简简单单的对话形式，却以现象级的销量，撼动了所有人自以为稳固的世界观。

★被各大影视公司争抢改编权，同名网络剧单集首播观看次立即破百万。

★完整版带着10个从未公开的新篇章，再次与大家见面。依旧是那些在静谧中喧嚣的观点，仍然是那些在秩序中混乱的立场。让一批又一批的人，在字里行间探索未知，重新定义曾经根深蒂固的认知。

★有多少疯子，在自己的世界里正常着。 有多少天才，在自己的世界里疯狂着。 一堵围墙，区分两个截然不同的世界。 围墙内外，疯狂与正常。 围墙之上，困惑与彷徨。 一本书，拆掉围墙。
 ",1591272,"['脑洞大开（10171）', '可读性强（6624）', '内容专业（3674）', '心理治愈（1729）', '心理学必备（1403）']"
